content_id,tmdb_id,title,content_type,country_code,runtime_minutes,episode_count,overview
48,23538,비열한 거리,영화,KR,141.0,,"삼류조폭조직의 2인자 병두. 조직의 보스와 치고 올라오는 후배들 틈에서 제대로 된 기회한번 잡지 못하는 그는, 조직 내에서도 하는 일이라곤 떼인 돈 받아주기 정도인 별볼일 없는 인생이다. 병든 어머니와 두 동생까지 책임져야 하는 그에게 남은 것은 쓰러져가는 철거촌 집 한 채 뿐. 삶의 무게는 스물아홉 병두의 어깨를 무겁게 짓누른다.  어렵사리 따낸 오락실 경영권마저 보스를 대신에 감방에 들어가는 후배에게 뺏긴 병두는 다시 한번 절망에 빠지지만, 그런 그에게도 기회가 온다. 조직의 뒤를 봐주는 황회장이 은밀한 제안을 해온 것. 황회장은 미래를 보장할 테니 자신을 괴롭히는 부장검사를 처리해달라는 부탁을 한다. 병두, 고심 끝에 위험하지만 빠른 길을 선택하기로 한다.  황회장의 손을 잡음으로써 가족들의 생계를 걱정하지 않아도 되게 된 병두는 영화감독이 되어 자신을 자신을 찾아온 동창 민호와의 우정도, 첫사랑 현주와의 사랑도 키워나가며 이제야 인생을 사는 것 같다는 생각을 한다. 그렇게 새로운 삶에 대한 꿈을 키워나가던 어느 날, 병두는 동창 민호에게 그 누구에게도 털어놓지 못했던 속내를 털어놓게 되는데…"
49,581387,백두산,영화,KR,128.0,,"대한민국 관측 역사상 최대 규모의 백두산 폭발 발생. 갑작스러운 재난에 한반도는 순식간에 아비규환이 되고, 남과 북 모두를 집어삼킬 추가 폭발이 예측된다. 사상 초유의 재난을 막기 위해 전유경은 백두산 폭발을 연구해 온 지질학 교수 강봉래의 이론에 따른 작전을 계획하고, 전역을 앞둔 특전사 EOD 대위 조인창이 남과 북의 운명이 걸린 비밀 작전에 투입된다. 작전의 키를 쥔 북한 무력부 소속 일급 자원 리준평과 접선에 성공한 인창. 하지만 준평은 속을 알 수 없는 행동으로 인창을 곤란하게 만든다. 한편, 인창이 북한에서 펼쳐지는 작전에 투입된 사실도 모른 채 서울에 홀로 남은 최지영은 재난에 맞서 살아남기 위해 고군분투하고 그 사이, 백두산 마지막 폭발까지의 시간은 점점 가까워 가는데…"
50,581389,승리호,영화,KR,136.0,,"2092년, 지구는 병들고 우주 위성궤도에 인류의 새로운 보금자리인 UTS가 만들어졌다. 돈 되는 일이라면 뭐든 하는 조종사 태호, 과거 우주 해적단을 이끌었던 장선장, 갱단 두목이었지만 이제는 기관사가 된 타이거 박, 평생 이루고 싶은 꿈을 가진 작살잡이 로봇 업동이, 이들은 우주쓰레기를 주워 돈을 버는 청소선 승리호의 선원들이다. 어느 날 사고 우주정을 수거한 승리호는 그 안에 숨어있던 대량살상무기로 알려진 인간형 로봇 도로시를 발견한다. 돈이 절실한 선원들은 도로시를 거액의 돈과 맞바꾸기 위한 위험한 거래를 계획하는데..."
51,1268609,파반느,영화,KR,113.0,,백화점에서 일하는 세 사람. 서로에게 그저 낯선 타인이었던 외로운 이들. 점차 서로에게 빛이 되어주며 삶의 의미와 사랑의 본질을 알아나간다.
52,436391,군함도,영화,KR,132.0,,"1945년 일제강점기, 경성 반도호텔 악단장 강옥과 그의 하나뿐인 딸 소희. 그리고 종로 일대를 주름잡던 주먹 칠성, 일제 치하에서 온갖 고초를 겪어온 말년 등 각기 다른 사연을 품은 조선인들이 일본에서 돈을 벌 수 있다는 말에 속아 군함도로 향한다. 하지만 그들이 함께 탄 배가 도착한 곳은 조선인들을 강제 징용해 노동자로 착취하고 있던 지옥섬 군함도였다. 영문도 모른 채 끌려온 조선인들이 해저 1,000 미터 깊이의 막장 속에서 매일 가스 폭발의 위험을 감수하며 노역해야 하는 군함도. 강옥은 어떻게 하든 일본인 관리의 비위를 맞춰 딸 소희만이라도 지키기 위해 온갖 수를 다하고, 칠성과 말년은 각자의 방식으로 고통스런 하루하루를 견뎌낸다. 한편 전쟁이 막바지로 치닫자 광복군 소속 OSS 요원 무영은 독립운동의 주요인사 구출 작전을 지시 받고 군함도에 잠입하는데..."
53,919207,서울의 봄,영화,KR,141.0,,"박 대통령의 암살 이후, 계엄령이 선포된다. 국군보안사령관 전두광과 그를 따르는 장교들에 의해 쿠데타가 일어나고 군대가 정치적 행동을 해선 안된다고 믿는 완고한 군인인, 수도방위사령관 이태신은 전두광을 막기 위해 그와 맞서기로 한다. 그들의 갈등이 점차 심화되고, 대혼란 속에서 모두가 갈망하던 서울의 봄은 예상치 못한 방향으로 흘러간다."
54,1241624,괴기열차,영화,KR,95.0,,사람들이 사라지는 광림역. 조회수가 간절한 공포 유튜버 다경. 전국 최다 실종 사건 발생지인 광림역을 둘러싼 괴기한 소문을 업로드하고 단숨에 최고 조회수를 기록한다. 모두의 만류에도 조회수를 향한 다경의 욕심은 멈추지 않고 광림역을 둘러싼 충격적인 비밀을 듣게 되는데…
55,79224,최종병기 활,영화,KR,122.0,,"50만 포로가 끌려간 병자호란, 치열했던 전쟁의 한 복판에 역사가 기록하지 못한 위대한 신궁이 있었다.  역적의 자손이자 조선 최고의 신궁 남이. 유일한 피붙이인 누이 자인의 행복만을 바라며 살아간다.어렵사리 맞이한 자인의 혼인날, 가장 행복한 순간에 청나라 정예부대(니루)의 습격으로 자인과 신랑 서군이 포로로 잡혀가고 만다. 남이는 아버지가 남겨준 활에 의지해 청군의 심장부로 거침없이 전진한다.귀신과도 같은 솜씨로 청나라 정예부대(니루)를 하나 둘씩 처치하는 남이, 한 발 한 발 청군의 본거지로 접근해간다. 남이의 신묘한 활솜씨를 알아챈 청의 명장 쥬신타는 왕자 도르곤과 부하들을 지키기 위해 남이를 추격하기 시작한다. 날아오는 방향을 예측할 수 없는 곡사를 사용하는 남이와 무시무시한 파괴력을 가진 육량시를 사용하는 쥬신타, 가장 소중한 것을 지키기 위한 사상 최대 활의 전쟁을 시작한다."
56,1139817,무도실무관,영화,KR,108.0,,힘든 사람을 그냥 지나치지 못하는 무술 유단자 이정도. 보호관찰관 김선민이 그런 정도를 알아보고 ‘무도실무관’을 권한다. 이제 전자발찌 대상자를 감시하며 범죄를 예방하는 그들의 활약이 펼쳐진다.
57,2440,공동경비구역 JSA,영화,KR,110.0,,비무장지대 수색 중 지뢰를 밟아 대열에서 낙오된 이수혁 병장은 북한군 중사 오경필과 전사 정우진의 도움으로 다행히 목숨을 건진다. 이를 계기로 그들은 친해졌고 이수혁 병장은 군사분계선을 넘어 그들을 만나러 간다. 그러던 어느날 그들이 만나는 장면을 북한군에게 들키고 친형제처럼 친하게 지내던 그들은 서로 총부리를 겨눈다. 그리고 판문점 공동경비구역 내 북한 초소에서 총성이 울린다. 사건의 진상을 밝히기 위해 중립국 감독위원회 소속의 한국계 스위스인 소피 장 소령이 파견된다. 그녀는 진실을 밝히기 위해 그들을 만나는데...
58,726139,탈출: 프로젝트 사일런스,영화,KR,96.0,,한치 앞도 구분할 수 없는 짙은 안개 속 붕괴 직전의 공항대교에 고립된 사람들이 그 안에 도사리고 있는 예기치 못한 위협으로부터 살아남기 위해 고군분투하는 이야기.
59,118451,은교,영화,KR,129.0,,"한적한 산 속, 제자이자 이적요를 아버지처럼 모시는 소설가 서지우만이 드나드는 노시인 이적요의 집에 어느 날 우연히 여고생 은교가 나타난다. 집안일을 돕게 된 은교가 맑은 웃음소리를 내고, 이적요는 그녀의 젊고 순수하면서도 관능미를 갖고 있는 싱그러운 육체에 매료된다. 한편 스승을 존경하는 한편 손에 잡히지 않는 스승의 재능과 소녀 은교를 향한 질투심으로 갈등하는 제자의 열패감도 소리없이 늘어가며, 질투와 매혹으로 뒤얽힌 세 사람의 숨겨진 이야기가 펼쳐지는데..."
60,27154,해피 엔드,영화,KR,100.0,,"6년 동안 은행에서 일하다 실직한 서민기는 실직의 불안정함과 오랜만에 맛보는 일상의 여유 사이를 오간다. 어린이 영어학원 원장인 서민기의 아내 최보라는 대학 시절 연인이었던 김일범과 은밀한 만남을 이어간다. 젖먹이 아기와 남편을 소중하게 여기지만 김일범의 한결같은 사랑에도 행복해 한다. 서민기가 아내와 김일범의 밀회를 눈치채고, 세 사람의 욕망은 팽팽한 긴장을 불러온다. 사랑과 집착으로 뒤엉킨 삼각관계. 배신감과 상실감에서 비롯된 살의 속에 세 사람은 서로 다른 해피엔딩을 꿈꾸는데..."
61,736732,브로커,영화,KR,129.0,,"세탁소를 운영하지만 늘 빚에 시달리는 상현과 베이비 박스 시설에서 일하는 보육원 출신의 동수. 거센 비가 내리는 어느 날 밤, 그들은 베이비 박스에 놓인 한 아기를 몰래 데려간다. 하지만 이튿날, 생각지 못하게 엄마 소영이 아기 우성을 찾으러 돌아온다. 아기가 사라진 것을 안 소영이 경찰에 신고하려 하자 솔직하게 털어놓는 두 사람. 우성이를 잘 키울 적임자를 찾아 주기 위해서 그랬다는 변명이 기가 막히지만 소영은 우성이의 새 부모를 찾는 여정에 상현, 동수와 함께하기로 한다. 한편 이 모든 과정을 지켜본 형사 수진과 후배 이형사. 반 년째 이어온 수사를 마무리할 수 있는 결정적 증거를 포착하기 위해 이들의 뒤를 조용히 쫓는다."
62,200085,감기,영화,KR,121.0,,"밀입국 노동자들을 분당으로 실어 나른 남자가 원인불명의 바이러스에 감염되어 사망한다. 환자가 사망한지 채 24시간이 되지 않아 분당의 모든 병원에서 동일한 환자들이 속출한다. 사망자들은 기하급수적으로 늘어나지만 분당의 시민들은 무방비상태로 바이러스에 노출된다. 감염의 공포가 대한민국을 엄습하고, 호흡기를 통해 초당 3.4명 감염, 36시간 내 사망에 이르는 사상 최악의 바이러스에 정부는 2차 확산을 방지하기 위해 국가 재난사태를 발령, 급기야 도시 폐쇄라는 초유의 결정을 내린다. 피할 새도 없이 격리된 사람들은 일대혼란에 휩싸이게 되고, 대재난 속 사랑하는 이들을 구하기 위한 사람들과 죽음에서 살아 남기 위한 사람들은 목숨을 건 사투를 시작하는데…"
63,1296404,굿뉴스,영화,KR,136.0,,"납치범들이 일본 여객기를 장악하고 평양으로 향할 것을 요구하자, 정체불명의 인물이 이 비행기를 서울로 착륙시키려는 기발한 계획을 세운다."
64,165213,신세계,영화,KR,134.0,,"경찰청 수사기획과 강과장은 국내 최대 범죄 조직 골드문이 기업형 조직으로 세력이 확장되자 신입경찰 이자성에게 잠입수사를 명한다. 그리고 8년, 자성은 골드문의 2인자 정청의 오른팔이 되기에 이른다. 골드문 회장이 갑자기 사망하자, 강과장은 후계자 결정에 직접 개입하는 신세계 작전을 설계한다. 후계자 전쟁의 한 가운데, 정청은 지금까지 친형제처럼 함께 해 온 자성에게 강한 신뢰를 보는 반면 작전의 성공만 생각하는 강과장은 자성의 목을 조여만 간다. 신분이 노출될 위기에 처한 자성은 언제 자신을 배신할지 모르는 경찰과, 형제의 의리로 대하는 정청 사이에서 갈등하게 되는데..."
65,575604,콜,영화,KR,114.0,,"오랜만에 집으로 돌아온 서연. 집에 있던 낡은 전화기를 연결했다가 영숙이란 이름의 낯선 여자와 전화를 하게 된다. 서연은 영숙이 20년 전, 같은 집에 살았던 사람이란 사실을 깨닫고 그때부터 두 사람은 우정을 쌓아간다. 그러던 어느 날, 서연과 영숙은 각자의 현재에서 서로의 인생을 바꿀 사소한 선택을 하게 된다. 영숙은 20년 전 죽은 서연의 아빠를 살려주고, 서연은 그 대가로 영숙의 20년 후 미래를 알려준 것. 그러나 자신의 끔찍한 미래를 알게 된 영숙이 예상치 못한 폭주를 하면서 서연을 위협하기 시작하는데…"
66,800345,카터,영화,KR,132.0,,"기억을 잃은 채 깨어난 남자. 귀에 장착된 장치를 통해 의문의 목소리가 들려오고, 이제 이 목소리의 지시에 따라 위험천만한 인질 구조 작전에 뛰어들어야 한다."
67,729854,콘크리트 유토피아,영화,KR,130.0,,"온 세상을 집어삼킨 대지진, 그리고 하루아침에 폐허가 된 서울. 모든 것이 무너졌지만 오직 황궁 아파트만은 그대로다. 소문을 들은 외부 생존자들이 황궁 아파트로 몰려들자 위협을 느끼기 시작하는 입주민들. 생존을 위해 하나가 된 그들은 새로운 주민 대표 '영탁'을 중심으로 외부인의 출입을 철저히 막아선 채 아파트 주민만을 위한 새로운 규칙을 만든다. 덕분에 지옥 같은 바깥 세상과 달리 주민들에겐 더 없이 안전하고 평화로운 유토피아 황궁 아파트. 하지만 끝이 없는 생존의 위기 속 그들 사이에서도 예상치 못한 갈등이 시작되는데...! 살아남은 자들의 생존 규칙. 따르거나, 떠나거나."
68,636173,드림,영화,KR,125.0,,"아직 탈락은 이르다! 세계 대회 출전을 위해 치열한 노력과 헌신으로 훈련에 임하는 홈리스 선수들. 감독의 성격이 조금 괴팍하지만, 그래도 포기란 없다."
69,57361,황해,영화,KR,156.0,,"연변에서 택시를 모는 구남은 빚더미에 쌓여 구질구질한 일상을 살아간다. 한국으로 돈 벌러 간 아내는 6개월째 소식이 없고, 돈을 불리기 위해 마작판에 드나들지만 항상 잃을 뿐이다. 어느 날 살인청부업자 면가에게서 한국 가서 사람 한 명 죽이고 오라는 제안을 받는다. 절박한 현실에서 선택의 여지가 없는 구남은 빚을 갚기 위해, 그리고 아내를 만나기 위해 황해를 건넌다. 매서운 바다를 건너 서울로 온 구남은 틈틈이 살인의 기회를 노리면서 동시에 아내의 행방을 수소문하지만, 자신의 눈 앞에서 목표물이 살해 당하는 것을 목격한 구남은 누명을 쓴 채 경찰의 추적을 피해 도망 친다."
70,842033,괴기맨숀,영화,KR,107.0,,"공포 웹툰 작가 지우는 아이디어를 찾아 괴기맨숀이라 불리는 허름한 아파트에 도착한다. 표정을 알 수 없는 중년의 관리인은 이 아파트에서 일어났던 기묘한 사건들에 대해 이야기보따리를 풀어내고, 504호, 708호… 지우는 사연을 들을수록 홀리기라도 한 듯 괴기맨숀에 점점 집착하게 되는데...! 미스터리한 맨숀! 5개의 에피소드! 괴이하고 섬뜩한 현실 공포가 온다!"
